docIdx	label
B4420	sci.crypt
B4421	sci.crypt
B4422	sci.crypt
B4423	sci.crypt
B4424	sci.crypt
B4425	sci.crypt
B4426	sci.crypt
B4427	sci.crypt
B4428	sci.crypt
B4429	sci.crypt
B443	comp.graphics
B4430	sci.crypt
B4431	sci.crypt
B4432	sci.crypt
B4433	sci.crypt
B4434	sci.crypt
B4435	sci.crypt
B4436	sci.crypt
B4437	sci.crypt
B4438	sci.crypt
B4439	sci.crypt
B444	comp.graphics
B4440	sci.crypt
B4441	sci.crypt
B4442	sci.crypt
B4443	sci.crypt
B4444	sci.crypt
B4445	sci.crypt
B4446	sci.crypt
B4447	sci.crypt
B4448	sci.crypt
B4449	sci.crypt
B445	comp.graphics
B4450	sci.crypt
B4451	sci.crypt
B4452	sci.crypt
B4453	sci.crypt
B4454	sci.crypt
B4455	sci.crypt
B4456	sci.crypt
B4457	sci.crypt
B4458	sci.crypt
B4459	sci.crypt
B446	comp.graphics
B4460	sci.crypt
B4461	sci.crypt
B4462	sci.crypt
B4463	sci.crypt
B4464	sci.crypt
B4465	sci.crypt
B4466	sci.crypt
B4467	sci.crypt
B4468	sci.crypt
B4469	sci.crypt
B447	comp.graphics
B4470	sci.crypt
B4471	sci.crypt
B4472	sci.crypt
B4473	sci.crypt
B4474	sci.crypt
B4475	sci.crypt
B4476	sci.crypt
B4477	sci.crypt
B4478	sci.crypt
B4479	sci.crypt
B448	comp.graphics
B4480	sci.crypt
B4481	sci.crypt
B4482	sci.crypt
B4483	sci.crypt
B4484	sci.crypt
B4485	sci.crypt
B4486	sci.crypt
B4487	sci.crypt
B4488	sci.crypt
B4489	sci.crypt
B449	comp.graphics
B4490	sci.crypt
B4491	sci.crypt
B4492	sci.crypt
B4493	sci.crypt
B4494	sci.crypt
B4495	sci.crypt
B4496	sci.crypt
B4497	sci.crypt
B4498	sci.crypt
B4499	sci.crypt
B45	alt.atheism
B450	comp.graphics
B4500	sci.crypt
B4501	sci.crypt
B4502	sci.crypt
B4503	sci.crypt
B4504	sci.crypt
B4505	sci.crypt
B4506	sci.crypt
B4507	sci.crypt
B4508	sci.crypt
B4509	sci.crypt
B451	comp.graphics
B4510	sci.crypt
B4511	sci.crypt
B4512	sci.crypt
B4513	sci.crypt
B4514	sci.crypt
B4515	sci.crypt
B4516	sci.crypt
B4517	sci.crypt
B4518	sci.crypt
B4519	sci.crypt
B452	comp.graphics
B4520	sci.crypt
B4521	sci.crypt
B4522	sci.crypt
B4523	sci.crypt
B4524	sci.crypt
B4525	sci.crypt
B4526	sci.crypt
B4527	sci.crypt
B4528	sci.crypt
B4529	sci.crypt
B453	comp.graphics
B4530	sci.crypt
B4531	sci.crypt
B4532	sci.crypt
B4533	sci.crypt
B4534	sci.crypt
B4535	sci.crypt
B4536	sci.crypt
B4537	sci.crypt
B4538	sci.crypt
B4539	sci.crypt
B454	comp.graphics
B4540	sci.crypt
B4541	sci.crypt
B4542	sci.crypt
B4543	sci.crypt
B4544	sci.crypt
B4545	sci.crypt
B4546	sci.crypt
B4547	sci.crypt
B4548	sci.crypt
B4549	sci.crypt
B455	comp.graphics
B4550	sci.crypt
B4551	sci.crypt
B4552	sci.crypt
B4553	sci.crypt
B4554	sci.crypt
B4555	sci.crypt
B4556	sci.crypt
B4557	sci.crypt
B4558	sci.crypt
B4559	sci.crypt
B456	comp.graphics
B4560	sci.crypt
B4561	sci.crypt
B4562	sci.crypt
B4563	sci.crypt
B4564	sci.crypt
B4565	sci.crypt
B4566	sci.crypt
B4567	sci.crypt
B4568	sci.crypt
B4569	sci.crypt
B457	comp.graphics
B4570	sci.crypt
B4571	sci.crypt
B4572	sci.crypt
B4573	sci.crypt
B4574	sci.crypt
B4575	sci.crypt
B4576	sci.crypt
B4577	sci.crypt
B4578	sci.crypt
B4579	sci.crypt
B458	comp.graphics
B4580	sci.crypt
B4581	sci.crypt
B4582	sci.crypt
B4583	sci.crypt
B4584	sci.crypt
B4585	sci.crypt
B4586	sci.crypt
B4587	sci.crypt
B4588	sci.crypt
B4589	sci.crypt
B459	comp.graphics
B4590	sci.crypt
B4591	sci.crypt
B4592	sci.crypt
B4593	sci.crypt
B4594	sci.crypt
B4595	sci.crypt
B4596	sci.crypt
B4597	sci.crypt
B4598	sci.crypt
B4599	sci.crypt
B46	alt.atheism
B460	comp.graphics
B4600	sci.crypt
B4601	sci.crypt
B4602	sci.crypt
B4603	sci.crypt
B4604	sci.crypt
B4605	sci.crypt
B4606	sci.crypt
B4607	sci.crypt
B4608	sci.crypt
B4609	sci.crypt
B461	comp.graphics
B4610	sci.crypt
B4611	sci.crypt
B4612	sci.crypt
B4613	sci.crypt
B4614	sci.crypt
B4615	sci.crypt
B4616	sci.crypt
B4617	sci.crypt
B4618	sci.crypt
B4619	sci.crypt
B462	comp.graphics
B4620	sci.crypt
B4621	sci.crypt
B4622	sci.crypt
B4623	sci.crypt
B4624	sci.crypt
B4625	sci.crypt
B4626	sci.crypt
B4627	sci.crypt
B4628	sci.crypt
B4629	sci.electronics
B463	comp.graphics
B4630	sci.electronics
B4631	sci.electronics
B4632	sci.electronics
B4633	sci.electronics
B4634	sci.electronics
B4635	sci.electronics
B4636	sci.electronics
B4637	sci.electronics
B4638	sci.electronics
B4639	sci.electronics
B464	comp.graphics
B4640	sci.electronics
B4641	sci.electronics
B4642	sci.electronics
B4643	sci.electronics
B4644	sci.electronics
B4645	sci.electronics
B4646	sci.electronics
B4647	sci.electronics
B4648	sci.electronics
B4649	sci.electronics
B465	comp.graphics
B4650	sci.electronics
B4651	sci.electronics
B4652	sci.electronics
B4653	sci.electronics
B4654	sci.electronics
B4655	sci.electronics
B4656	sci.electronics
B4657	sci.electronics
B4658	sci.electronics
B4659	sci.electronics
B466	comp.graphics
B4660	sci.electronics
B4661	sci.electronics
B4662	sci.electronics
B4663	sci.electronics
B4664	sci.electronics
B4665	sci.electronics
B4666	sci.electronics
B4667	sci.electronics
B4668	sci.electronics
B4669	sci.electronics
B467	comp.graphics
B4670	sci.electronics
B4671	sci.electronics
B4672	sci.electronics
B4673	sci.electronics
B4674	sci.electronics
B4675	sci.electronics
B4676	sci.electronics
B4677	sci.electronics
B4678	sci.electronics
B4679	sci.electronics
B468	comp.graphics
B4680	sci.electronics
B4681	sci.electronics
B4682	sci.electronics
B4683	sci.electronics
B4684	sci.electronics
B4685	sci.electronics
B4686	sci.electronics
B4687	sci.electronics
B4688	sci.electronics
B4689	sci.electronics
B469	comp.graphics
B4690	sci.electronics
B4691	sci.electronics
B4692	sci.electronics
B4693	sci.electronics
B4694	sci.electronics
B4695	sci.electronics
B4696	sci.electronics
B4697	sci.electronics
B4698	sci.electronics
B4699	sci.electronics
B47	alt.atheism
B470	comp.graphics
B4700	sci.electronics
B4701	sci.electronics
B4702	sci.electronics
B4703	sci.electronics
B4704	sci.electronics
B4705	sci.electronics
B4706	sci.electronics
B4707	sci.electronics
B4708	sci.electronics
B4709	sci.electronics
B471	comp.graphics
B4710	sci.electronics
B4711	sci.electronics
B4712	sci.electronics
B4713	sci.electronics
B4714	sci.electronics
B4715	sci.electronics
B4716	sci.electronics
B4717	sci.electronics
B4718	sci.electronics
B4719	sci.electronics
B472	comp.graphics
B4720	sci.electronics
B4721	sci.electronics
B4722	sci.electronics
B4723	sci.electronics
B4724	sci.electronics
B4725	sci.electronics
B4726	sci.electronics
B4727	sci.electronics
B4728	sci.electronics
B4729	sci.electronics
B473	comp.graphics
B4730	sci.electronics
B4731	sci.electronics
B4732	sci.electronics
B4733	sci.electronics
B4734	sci.electronics
B4735	sci.electronics
B4736	sci.electronics
B4737	sci.electronics
B4738	sci.electronics
B4739	sci.electronics
B474	comp.graphics
B4740	sci.electronics
B4741	sci.electronics
B4742	sci.electronics
B4743	sci.electronics
B4744	sci.electronics
B4745	sci.electronics
B4746	sci.electronics
B4747	sci.electronics
B4748	sci.electronics
B4749	sci.electronics
B475	comp.graphics
B4750	sci.electronics
B4751	sci.electronics
B4752	sci.electronics
B4753	sci.electronics
B4754	sci.electronics
B4755	sci.electronics
B4756	sci.electronics
B4757	sci.electronics
B4758	sci.electronics
B4759	sci.electronics
B476	comp.graphics
B4760	sci.electronics
B4761	sci.electronics
B4762	sci.electronics
B4763	sci.electronics
B4764	sci.electronics
B4765	sci.electronics
B4766	sci.electronics
B4767	sci.electronics
B4768	sci.electronics
B4769	sci.electronics
B477	comp.graphics
B4770	sci.electronics
B4771	sci.electronics
B4772	sci.electronics
B4773	sci.electronics
B4774	sci.electronics
B4775	sci.electronics
B4776	sci.electronics
B4777	sci.electronics
B4778	sci.electronics
B4779	sci.electronics
B478	comp.graphics
B4780	sci.electronics
B4781	sci.electronics
B4782	sci.electronics
B4783	sci.electronics
B4784	sci.electronics
B4785	sci.electronics
B4786	sci.electronics
B4787	sci.electronics
B4788	sci.electronics
B4789	sci.electronics
B479	comp.graphics
B4790	sci.electronics
B4791	sci.electronics
B4792	sci.electronics
B4793	sci.electronics
B4794	sci.electronics
B4795	sci.electronics
B4796	sci.electronics
B4797	sci.electronics
B4798	sci.electronics
B4799	sci.electronics
B48	alt.atheism
B480	comp.graphics
B4800	sci.electronics
B4801	sci.electronics
B4802	sci.electronics
B4803	sci.electronics
B4804	sci.electronics
B4805	sci.electronics
B4806	sci.electronics
B4807	sci.electronics
B4808	sci.electronics
B4809	sci.electronics
B481	comp.graphics
B4810	sci.electronics
B4811	sci.electronics
B4812	sci.electronics
B4813	sci.electronics
B4814	sci.electronics
B4815	sci.electronics
B4816	sci.electronics
B4817	sci.electronics
B4818	sci.electronics
B4819	sci.electronics
B482	comp.graphics
B4820	sci.electronics
B4821	sci.electronics
B4822	sci.electronics
B4823	sci.electronics
B4824	sci.electronics
B4825	sci.electronics
B4826	sci.electronics
B4827	sci.electronics
B4828	sci.electronics
B4829	sci.electronics
B483	comp.graphics
B4830	sci.electronics
B4831	sci.electronics
B4832	sci.electronics
B4833	sci.electronics
B4834	sci.electronics
B4835	sci.electronics
B4836	sci.electronics
B4837	sci.electronics
B4838	sci.electronics
B4839	sci.electronics
B484	comp.graphics
B4840	sci.electronics
B4841	sci.electronics
B4842	sci.electronics
B4843	sci.electronics
B4844	sci.electronics
B4845	sci.electronics
B4846	sci.electronics
B4847	sci.electronics
B4848	sci.electronics
B4849	sci.electronics
B485	comp.graphics
B4850	sci.electronics
B4851	sci.electronics
B4852	sci.electronics
B4853	sci.electronics
B4854	sci.electronics
B4855	sci.electronics
B4856	sci.electronics
B4857	sci.electronics
B4858	sci.electronics
B4859	sci.electronics
B486	comp.graphics
B4860	sci.electronics
B4861	sci.electronics
B4862	sci.electronics
B4863	sci.electronics
B4864	sci.electronics
B4865	sci.electronics
B4866	sci.electronics
B4867	sci.electronics
B4868	sci.electronics
B4869	sci.electronics
B487	comp.graphics
B4870	sci.electronics
B4871	sci.electronics
B4872	sci.electronics
B4873	sci.electronics
B4874	sci.electronics
B4875	sci.electronics
B4876	sci.electronics
B4877	sci.electronics
B4878	sci.electronics
B4879	sci.electronics
B488	comp.graphics
B4880	sci.electronics
B4881	sci.electronics
B4882	sci.electronics
B4883	sci.electronics
B4884	sci.electronics
B4885	sci.electronics
B4886	sci.electronics
B4887	sci.electronics
B4888	sci.electronics
B4889	sci.electronics
B489	comp.graphics
B4890	sci.electronics
B4891	sci.electronics
B4892	sci.electronics
B4893	sci.electronics
B4894	sci.electronics
B4895	sci.electronics
B4896	sci.electronics
B4897	sci.electronics
B4898	sci.electronics
B4899	sci.electronics
B49	alt.atheism
B490	comp.graphics
B4900	sci.electronics
B4901	sci.electronics
B4902	sci.electronics
B4903	sci.electronics
B4904	sci.electronics
B4905	sci.electronics
B4906	sci.electronics
B4907	sci.electronics
B4908	sci.electronics
B4909	sci.electronics
B491	comp.graphics
B4910	sci.electronics
B4911	sci.electronics
B4912	sci.electronics
B4913	sci.electronics
B4914	sci.electronics
B4915	sci.electronics
B4916	sci.electronics
B4917	sci.electronics
B4918	sci.electronics
B4919	sci.electronics
B492	comp.graphics
B4920	sci.electronics
B4921	sci.electronics
B4922	sci.electronics
B4923	sci.electronics
B4924	sci.electronics
B4925	sci.electronics
B4926	sci.electronics
B4927	sci.electronics
B4928	sci.electronics
B4929	sci.electronics
B493	comp.graphics
B4930	sci.electronics
B4931	sci.electronics
B4932	sci.electronics
B4933	sci.electronics
B4934	sci.electronics
B4935	sci.electronics
B4936	sci.electronics
B4937	sci.electronics
B4938	sci.electronics
B4939	sci.electronics
B494	comp.graphics
B4940	sci.electronics
B4941	sci.electronics
B4942	sci.electronics
B4943	sci.electronics
B4944	sci.electronics
B4945	sci.electronics
B4946	sci.electronics
B4947	sci.electronics
B4948	sci.electronics
B4949	sci.electronics
B495	comp.graphics
B4950	sci.electronics
B4951	sci.electronics
B4952	sci.electronics
B4953	sci.electronics
B4954	sci.electronics
B4955	sci.electronics
B4956	sci.electronics
B4957	sci.electronics
B4958	sci.electronics
B4959	sci.electronics
B496	comp.graphics
B4960	sci.electronics
B4961	sci.electronics
B4962	sci.electronics
B4963	sci.electronics
B4964	sci.electronics
B4965	sci.electronics
B4966	sci.electronics
B4967	sci.electronics
B4968	sci.electronics
B4969	sci.electronics
B497	comp.graphics
B4970	sci.electronics
B4971	sci.electronics
B4972	sci.electronics
B4973	sci.electronics
B4974	sci.electronics
B4975	sci.electronics
B4976	sci.electronics
B4977	sci.electronics
B4978	sci.electronics
B4979	sci.electronics
B498	comp.graphics
B4980	sci.electronics
B4981	sci.electronics
B4982	sci.electronics
B4983	sci.electronics
B4984	sci.electronics
B4985	sci.electronics
B4986	sci.electronics
B4987	sci.electronics
B4988	sci.electronics
B4989	sci.electronics
B499	comp.graphics
B4990	sci.electronics
B4991	sci.electronics
B4992	sci.electronics
B4993	sci.electronics
B4994	sci.electronics
B4995	sci.electronics
B4996	sci.electronics
B4997	sci.electronics
B4998	sci.electronics
B4999	sci.electronics
B5	alt.atheism
B50	alt.atheism
B500	comp.graphics
B5000	sci.electronics
B5001	sci.electronics
B5002	sci.electronics
B5003	sci.electronics
B5004	sci.electronics
B5005	sci.electronics
B5006	sci.electronics
B5007	sci.electronics
B5008	sci.electronics
B5009	sci.electronics
B501	comp.graphics
B5010	sci.electronics
B5011	sci.electronics
B5012	sci.electronics
B5013	sci.electronics
B5014	sci.electronics
B5015	sci.electronics
B5016	sci.electronics
B5017	sci.electronics
B5018	sci.electronics
B5019	sci.electronics
B502	comp.graphics
B5020	sci.electronics
B5021	sci.electronics
B5022	sci.med
B5023	sci.med
B5024	sci.med
B5025	sci.med
B5026	sci.med
B5027	sci.med
B5028	sci.med
B5029	sci.med
B503	comp.graphics
B5030	sci.med
B5031	sci.med
B5032	sci.med
B5033	sci.med
B5034	sci.med
B5035	sci.med
B5036	sci.med
B5037	sci.med
B5038	sci.med
B5039	sci.med
B504	comp.graphics
B5040	sci.med
B5041	sci.med
B5042	sci.med
B5043	sci.med
B5044	sci.med
B5045	sci.med
B5046	sci.med
B5047	sci.med
B5048	sci.med
B5049	sci.med
B505	comp.graphics
B5050	sci.med
B5051	sci.med
B5052	sci.med
B5053	sci.med
B5054	sci.med
B5055	sci.med
B5056	sci.med
B5057	sci.med
B5058	sci.med
B5059	sci.med
B506	comp.graphics
B5060	sci.med
B5061	sci.med
B5062	sci.med
B5063	sci.med
B5064	sci.med
B5065	sci.med
B5066	sci.med
B5067	sci.med
B5068	sci.med
B5069	sci.med
B507	comp.graphics
B5070	sci.med
B5071	sci.med
B5072	sci.med
B5073	sci.med
B5074	sci.med
B5075	sci.med
B5076	sci.med
B5077	sci.med
B5078	sci.med
B5079	sci.med
B508	comp.graphics
B5080	sci.med
B5081	sci.med
B5082	sci.med
B5083	sci.med
B5084	sci.med
B5085	sci.med
B5086	sci.med
B5087	sci.med
B5088	sci.med
B5089	sci.med
B509	comp.graphics
B5090	sci.med
B5091	sci.med
B5092	sci.med
B5093	sci.med
B5094	sci.med
B5095	sci.med
B5096	sci.med
B5097	sci.med
B5098	sci.med
B5099	sci.med
B51	alt.atheism
B510	comp.graphics
B5100	sci.med
B5101	sci.med
B5102	sci.med
B5103	sci.med
B5104	sci.med
B5105	sci.med
B5106	sci.med
B5107	sci.med
B5108	sci.med
B5109	sci.med
B511	comp.graphics
B5110	sci.med
B5111	sci.med
B5112	sci.med
B5113	sci.med
B5114	sci.med
B5115	sci.med
B5116	sci.med
B5117	sci.med
B5118	sci.med
B5119	sci.med
B512	comp.graphics
B5120	sci.med
B5121	sci.med
B5122	sci.med
B5123	sci.med
B5124	sci.med
B5125	sci.med
B5126	sci.med
B5127	sci.med
B5128	sci.med
B5129	sci.med
B513	comp.graphics
B5130	sci.med
B5131	sci.med
B5132	sci.med
B5133	sci.med
B5134	sci.med
B5135	sci.med
B5136	sci.med
B5137	sci.med
B5138	sci.med
B5139	sci.med
B514	comp.graphics
B5140	sci.med
B5141	sci.med
B5142	sci.med
B5143	sci.med
B5144	sci.med
B5145	sci.med
B5146	sci.med
B5147	sci.med
B5148	sci.med
B5149	sci.med
B515	comp.graphics
B5150	sci.med
B5151	sci.med
B5152	sci.med
B5153	sci.med
B5154	sci.med
B5155	sci.med
B5156	sci.med
B5157	sci.med
B5158	sci.med
B5159	sci.med
B516	comp.graphics
B5160	sci.med
B5161	sci.med
B5162	sci.med
B5163	sci.med
B5164	sci.med
B5165	sci.med
B5166	sci.med
B5167	sci.med
B5168	sci.med
B5169	sci.med
B517	comp.graphics
B5170	sci.med
B5171	sci.med
B5172	sci.med
B5173	sci.med
B5174	sci.med
B5175	sci.med
B5176	sci.med
B5177	sci.med
B5178	sci.med
B5179	sci.med
B518	comp.graphics
B5180	sci.med
B5181	sci.med
B5182	sci.med
B5183	sci.med
B5184	sci.med
B5185	sci.med
B5186	sci.med
B5187	sci.med
B5188	sci.med
B5189	sci.med
B519	comp.graphics
B5190	sci.med
B5191	sci.med
B5192	sci.med
B5193	sci.med
B5194	sci.med
B5195	sci.med
B5196	sci.med
B5197	sci.med
B5198	sci.med
B5199	sci.med
B52	alt.atheism
B520	comp.graphics
B5200	sci.med
B5201	sci.med
B5202	sci.med
B5203	sci.med
B5204	sci.med
B5205	sci.med
B5206	sci.med
B5207	sci.med
B5208	sci.med
B5209	sci.med
B521	comp.graphics
B5210	sci.med
B5211	sci.med
B5212	sci.med
B5213	sci.med
B5214	sci.med
B5215	sci.med
B5216	sci.med
B5217	sci.med
B5218	sci.med
B5219	sci.med
B522	comp.graphics
B5220	sci.med
B5221	sci.med
B5222	sci.med
B5223	sci.med
B5224	sci.med
B5225	sci.med
B5226	sci.med
B5227	sci.med
B5228	sci.med
B5229	sci.med
B523	comp.graphics
B5230	sci.med
B5231	sci.med
B5232	sci.med
B5233	sci.med
B5234	sci.med
B5235	sci.med
B5236	sci.med
B5237	sci.med
B5238	sci.med
B5239	sci.med
B524	comp.graphics
B5240	sci.med
B5241	sci.med
B5242	sci.med
B5243	sci.med
B5244	sci.med
B5245	sci.med
B5246	sci.med
B5247	sci.med
B5248	sci.med
B5249	sci.med
B525	comp.graphics
B5250	sci.med
B5251	sci.med
B5252	sci.med
B5253	sci.med
B5254	sci.med
B5255	sci.med
B5256	sci.med
B5257	sci.med
B5258	sci.med
B5259	sci.med
B526	comp.graphics
B5260	sci.med
B5261	sci.med
B5262	sci.med
B5263	sci.med
B5264	sci.med
B5265	sci.med
B5266	sci.med
B5267	sci.med
B5268	sci.med
B5269	sci.med
B527	comp.graphics
B5270	sci.med
B5271	sci.med
B5272	sci.med
B5273	sci.med
B5274	sci.med
B5275	sci.med
B5276	sci.med
B5277	sci.med
B5278	sci.med
B5279	sci.med
B528	comp.graphics
B5280	sci.med
B5281	sci.med
B5282	sci.med
B5283	sci.med
B5284	sci.med
B5285	sci.med
B5286	sci.med
B5287	sci.med
B5288	sci.med
B5289	sci.med
B529	comp.graphics
B5290	sci.med
B5291	sci.med
B5292	sci.med
B5293	sci.med
B5294	sci.med
B5295	sci.med
B5296	sci.med
B5297	sci.med
B5298	sci.med
B5299	sci.med
B53	alt.atheism
B530	comp.graphics
B5300	sci.med
B5301	sci.med
B5302	sci.med
B5303	sci.med
B5304	sci.med
B5305	sci.med
B5306	sci.med
B5307	sci.med
B5308	sci.med
B5309	sci.med
B531	comp.graphics
B5310	sci.med
B5311	sci.med
B5312	sci.med
B5313	sci.med
B5314	sci.med
B5315	sci.med
B5316	sci.med
B5317	sci.med
B5318	sci.med
B5319	sci.med
B532	comp.graphics
B5320	sci.med
B5321	sci.med
B5322	sci.med
B5323	sci.med
B5324	sci.med
B5325	sci.med
B5326	sci.med
B5327	sci.med
B5328	sci.med
B5329	sci.med
B533	comp.graphics
B5330	sci.med
B5331	sci.med
B5332	sci.med
B5333	sci.med
B5334	sci.med
B5335	sci.med
B5336	sci.med
B5337	sci.med
B5338	sci.med
B5339	sci.med
B534	comp.graphics
B5340	sci.med
B5341	sci.med
B5342	sci.med
B5343	sci.med
B5344	sci.med
B5345	sci.med
B5346	sci.med
B5347	sci.med
B5348	sci.med
B5349	sci.med
B535	comp.graphics
B5350	sci.med
B5351	sci.med
B5352	sci.med
B5353	sci.med
B5354	sci.med
B5355	sci.med
B5356	sci.med
B5357	sci.med
B5358	sci.med
B5359	sci.med
B536	comp.graphics
B5360	sci.med
B5361	sci.med
B5362	sci.med
B5363	sci.med
B5364	sci.med
B5365	sci.med
B5366	sci.med
B5367	sci.med
B5368	sci.med
B5369	sci.med
B537	comp.graphics
B5370	sci.med
B5371	sci.med
B5372	sci.med
B5373	sci.med
B5374	sci.med
B5375	sci.med
B5376	sci.med
B5377	sci.med
B5378	sci.med
B5379	sci.med
B538	comp.graphics
B5380	sci.med
B5381	sci.med
B5382	sci.med
B5383	sci.med
B5384	sci.med
B5385	sci.med
B5386	sci.med
B5387	sci.med
B5388	sci.med
B5389	sci.med
B539	comp.graphics
B5390	sci.med
B5391	sci.med
B5392	sci.med
B5393	sci.med
B5394	sci.med
B5395	sci.med
B5396	sci.med
B5397	sci.med
